please,guaranteed,purchase,interested,store,account,customer,bank,sms,club,message,call,nationwide,cost,card,mail,apple,charges,update,today,Number of words,Number of Upper Case Words,Conatins Special Character,Noun,Pronoun,Adjective,Verb,Adverb,Preposition,Conjunction,Size,Number of Digits,Number of Alphabets,Number of Space,Number of Upper case letters,Number of Mathematical symbols,Number of punctuation symbols,Misspelled score,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,SMOGIndex,Phone Number,Email Id,URL present,Self Answering Type msg,Emotions present,Greeting tokens present,Contains visual morphemes,age_of_domain,is_atrate_present,is_hypen_present,number_of_dots,length_of_url,special_symbols_count_in_url,ssl_certifiacte_type,source_code_form_domain_match,apk_download_detection,Label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,1,7,3,2,1,1,4,3,194,2,149,38,4,0,5,5.13,14.465,16.35025,5.655951525,62.6,21,15.24744871,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,1,5,0,1,1,1,3,0,150,1,120,27,19,0,2,10.71,8.394285714,12.92392857,8.551863536,84.75071429,11.2,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1,0,7,1,5,0,0,4,1,199,22,142,26,4,1,5,22.22,12.48709677,19.13935484,14.54074874,60.75064516,17.56129032,13.95445115,0,1,0,0,0,1,0,40,1,1,8,21,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,1,5,1,3,1,4,1,0,115,4,87,21,3,0,3,13.64,9.080909091,9.052272727,7.1755215,69.14136364,14.25454545,12.48683298,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,4,0,3,0,2,3,0,1,1,225,15,163,31,19,4,11,28.12,12.55714286,20.562,13.92907034,67.37285714,17.42857143,12.48683298,0,1,0,0,0,0,0,27,1,1,10,25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,5,0,2,0,0,0,0,41,0,32,6,1,0,3,42.86,5.23,1.41,4.02019,71.815,8.2,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1,2,1,1,0,1,0,59,1,44,13,1,0,1,7.14,-0.015714286,0.709285714,0.985339929,120.1107143,5.6,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,8,0,0,3,3,8,0,176,0,134,36,5,0,6,5.41,12.87243243,14.12783784,4.694135297,68.67459459,18.04324324,12.48683298,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,3,1,1,0,0,1,0,41,0,34,7,1,0,0,0,5.23,2.5875,5.49015275,71.815,8.2,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,2,2,1,2,3,0,0,63,0,49,11,1,0,3,0,2.187692308,2.823076923,4.085766692,102.5323077,8.276923077,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,1,4,2,4,1,2,2,1,103,0,77,24,4,0,2,8,5.96,5.5768,1.12564588,96.86,10,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,2,1,0,2,3,1,1,82,1,62,16,2,0,3,5.88,2.574444444,4.055,3.134936722,108.665,7.2,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,2,0,1,1,0,4,0,138,1,108,24,8,0,2,28,8.792,11.6056,8.65185516,76.556,10,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,1,9,4,2,3,3,2,1,194,0,149,37,4,0,8,13.16,13.285,16.11475,5.361958975,71.06,18,10.74596669,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,3,1,3,0,0,0,1,50,0,40,10,1,0,0,27.27,3.718181818,1.197272727,2.890719636,87.99727273,4.4,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,3,1,1,0,1,3,0,95,0,77,16,2,0,2,0,8.392941176,8.403529412,9.091034059,65.16823529,9.152941176,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,1,3,0,1,0,1,0,43,0,32,9,3,0,2,10,-2.718181818,-2.228181818,-1.385535636,134.1427273,4.4,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,7,0,1,0,1,1,0,91,0,75,15,1,0,1,18.75,7.698823529,7.849411765,8.399286882,70.14470588,13.85882353,12.48683298,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,1,2,3,1,2,5,1,0,124,0,93,25,5,0,6,3.85,6.803846154,8.417307692,4.092998423,92.59115385,10.4,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,3,2,2,0,0,0,0,38,0,28,7,2,0,3,12.5,-1.591111111,-2.276666667,-0.795409778,122.5,3.6,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,4,0,1,0,0,1,0,48,1,37,9,1,0,1,20,0.11,1.468,3.5839018,112.085,4,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,1,0,0,0,2,0,38,0,31,5,1,0,2,16.67,0.625714286,2.928571429,6.011781857,103.0442857,2.8,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,1,4,2,7,0,2,2,1,105,1,75,25,3,0,4,15.38,5.865925926,5.327777778,-0.345937481,101.0966667,10.8,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,3,0,6,3,3,1,0,3,0,199,11,145,29,20,1,11,33.33,9.86,17.06314286,9.561181029,86.71,14,3,0,1,0,0,0,1,0,58,1,1,8,31,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,6,0,9,1,5,3,0,150,0,109,26,4,0,15,40.74,11.58896552,10.77310345,5.279074586,63.62758621,15.73793103,12.48683298,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,1,5,7,3,0,1,3,0,171,1,124,33,11,0,13,11.76,9.08,12.91090909,5.574774636,88.74,18.04848485,13.95445115,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,1,0,8,1,4,0,0,1,1,180,12,128,28,3,1,4,27.59,11.94060606,15.05181818,8.247434182,68.23090909,19.26060606,15.24744871,0,1,0,0,0,0,0,36,1,1,5,48,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,3,1,2,1,0,1,0,66,1,52,11,2,0,2,25,5.806666667,5.3725,7.70293125,74.805,11.46666667,10.74596669,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,5,2,1,0,2,1,0,90,0,69,15,2,0,6,12.5,2.574444444,5.625,5.094887056,108.665,11.64444444,10.74596669,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,1,0,2,0,3,0,1,2,0,177,9,140,18,16,1,8,21.05,14.42,20.0075,19.71546142,34.425,17.93333333,15.24744871,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,4,0,5,0,4,1,0,3,0,207,22,142,26,24,5,10,29.63,10.53428571,18.54342857,11.4091342,81.87571429,15.14285714,8.477225575,0,1,0,0,0,1,0,87,1,1,6,33,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,3,0,1,0,1,1,0,45,0,38,7,0,0,0,12.5,5.23,4.9425,8.43007825,71.815,8.2,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,0,0,7,1,0,1,0,2,0,196,15,150,25,3,1,4,23.08,15.25103448,19.86827586,16.63326962,37.37241379,17.11724138,13.95445115,0,1,0,0,0,0,0,65,1,1,10,50,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,2,1,1,2,1,1,0,58,2,43,13,2,0,0,7.14,1.67,0.709285714,0.985339929,108.025,5.6,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,3,0,2,1,0,0,0,50,0,41,7,1,0,2,37.5,3.653333333,4.526666667,7.697708333,84.9,8.044444444,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,3,0,1,1,0,0,0,28,0,21,5,1,0,2,16.67,-1.45,-1.945,-0.152538833,116.145,2.4,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2,1,7,9,1,4,8,7,1,258,0,199,50,4,0,9,7.84,19.10641509,22.75471698,5.71812183,52.47773585,24.21886792,13.95445115,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,1,0,0,1,1,0,32,0,26,5,1,0,1,0,-1.45,1.98,4.747337,116.145,2.4,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,1,0,0,0,1,0,0,0,95,0,67,24,67,0,4,4,-5.84,3.6928,-1.22629452,181.46,10,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,2,1,2,1,0,0,0,36,0,25,6,1,0,4,42.86,-2.902222222,-3.846666667,-2.755360111,131.9,3.6,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,1,0,0,0,0,0,18,0,13,3,1,0,2,25,-6.56,-6.684,-6.4306474,151,2,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,1,0,0,0,42,1,33,5,2,0,3,50,2.311428571,4.947142857,8.531718,90.95857143,8.514285714,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,0,0,1,0,0,0,33,0,27,5,1,0,1,16.67,2.483333333,2.765,5.727312167,87.945,2.4,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,3,0,8,0,2,1,1,3,0,198,8,147,30,15,1,10,29.03,11.56111111,16.84916667,8.69335225,76.295,17.73333333,12.48683298,0,1,0,0,0,1,0,46,1,1,9,67,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,2,0,9,0,5,2,1,1,0,238,19,168,34,17,1,14,28.57,12.30904762,20.54071429,9.674073548,81.61928571,17.75238095,8.477225575,0,1,0,0,0,0,0,50,1,1,8,44,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,3,2,1,0,1,0,0,51,0,40,7,2,0,3,37.5,0.5,1.197272727,2.890719636,111.07,4.4,3,1,1,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,3,0,1,1,0,1,29,0,22,6,2,0,1,0,-2.745714286,-3.127142857,-1.548026571,127.2157143,2.8,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,1,0,2,0,0,0,52,0,42,9,2,0,1,10,4.83,3.352,5.9358422,78.245,8,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,2,0,10,1,3,2,3,4,0,230,5,179,36,13,1,8,24.32,13.15190476,20.20428571,9.25408419,75.57642857,18.7047619,10.74596669,0,1,0,0,0,1,0,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,1,1,3,2,1,2,2,1,94,0,61,21,4,0,12,9.09,3.180909091,2.629545455,-0.842457136,111.4413636,8.8,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,1,2,0,0,0,2,0,37,0,27,8,1,0,2,0,-4.61,-3.713,-2.8839343,145.925,4,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,0,1,0,0,1,0,38,0,30,6,2,0,2,0,0.625714286,2.255714286,5.171803143,103.0442857,2.8,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,1,3,0,5,1,0,2,0,156,2,120,25,5,0,9,26.92,8.925185185,13.35222222,9.671586444,79.16333333,15.24444444,12.48683298,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,3,0,2,1,1,0,53,0,41,11,2,0,1,8.33,0.89,0.6625,1.82308025,110.055,4.8,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,0,0,0,2,1,0,29,0,22,7,1,0,0,0,-2.145,-4.4775,-3.32962375,124.69,3.2,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,3,1,0,0,0,1,0,52,0,41,10,1,0,1,9.09,0.5,1.625454545,3.425251545,111.07,4.4,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,1,0,9,2,5,2,1,3,1,245,14,183,34,10,1,12,28.57,15.94146341,21.70097561,11.72952202,53.79560976,19.32682927,12.48683298,0,1,0,0,0,0,0,65,1,1,6,20,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,5,0,2,2,3,2,0,90,0,72,15,1,0,3,37.5,5.852222222,6.41,6.074862222,85.165,7.2,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,4,0,0,0,0,0,0,41,0,31,7,1,0,3,25,2.342222222,-0.706666667,1.164540556,94.3,8.044444444,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,3,0,2,0,0,1,0,36,0,27,7,1,0,2,25,3.997142857,0.237142857,2.651867,78.87285714,2.8,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,4,0,1,0,0,0,1,59,0,46,10,1,0,3,18.18,3.84,2.625,4.273018167,88.905,8.133333333,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,7,0,0,0,1,0,0,67,2,48,16,1,0,1,17.65,2.145882353,0.922941176,-0.247552824,109.9564706,6.8,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,1,0,0,0,0,29,0,19,4,2,0,6,20,0.52,-1.032,0.6251738,100.24,10,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,3,0,0,1,0,4,1,141,1,110,25,8,0,2,23.08,9.980769231,11.67807692,8.1636645,69.81423077,10.4,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,1,14,7,2,2,8,10,5,384,0,289,79,5,0,16,1.25,28.81975309,35.87481481,4.81264858,32.70888889,33.38765432,10.74596669,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,1,1,0,0,1,0,36,0,29,6,1,0,1,14.29,2.311428571,1.582857143,4.331824429,90.95857143,2.8,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,2,1,0,0,1,0,0,39,0,30,5,1,0,4,16.67,0.625714286,2.255714286,5.171803143,103.0442857,8.514285714,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1,3,9,3,2,1,1,0,159,0,119,33,7,0,7,5.88,9.47,12.055,3.908460382,87.725,14.77647059,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,0,5,2,1,2,1,2,0,167,13,125,21,4,1,6,27.27,13.04,17.0692,15.47248232,46.1,18,15.24744871,0,1,0,0,0,0,0,73,1,1,6,61,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,1,0,13,1,2,1,1,1,1,205,20,145,30,3,1,4,25.81,13.28764706,18.42735294,11.86355291,60.35441176,20.65882353,16.41640786,0,1,0,0,0,0,0,50,1,1,5,20,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,1,2,8,2,1,1,3,2,123,1,96,25,4,0,1,3.85,7.177037037,8.991111111,4.227279963,91.69666667,13.76296296,10.74596669,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,7,0,1,0,1,2,1,73,0,54,14,1,0,3,26.67,3.1875,2.46625,2.194488125,100.7075,6.4,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,1,2,6,3,0,2,4,0,94,0,69,20,3,0,5,4.76,4.153913043,4.2,0.552345522,106.2465217,10.93913043,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,8,0,7,1,3,2,0,1,0,191,15,134,27,30,5,7,32.14,9.817058824,16.48794118,9.442437794,85.23676471,18.30588235,13.95445115,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,5,0,13,0,2,1,1,3,0,223,1,177,34,21,1,9,31.43,14.465,19.5295,9.62485095,62.6,19,12.48683298,0,1,0,0,0,0,0,80,1,1,9,79,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,8,1,2,0,1,1,0,69,0,50,18,1,0,1,5.26,1.756842105,0.464736842,-1.884737158,116.3078947,11.81052632,10.74596669,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,3,0,6,2,4,1,1,2,0,219,18,157,30,21,1,11,25.81,11.23333333,19.46583333,11.95993614,78.645,16.62222222,10.74596669,0,1,0,0,0,0,0,70,1,1,9,51,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,2,0,0,1,0,1,0,74,0,59,12,1,0,3,15.38,5.041428571,5.419285714,6.865190929,83.85357143,11.31428571,10.74596669,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,4,2,1,2,0,0,1,79,0,63,14,3,0,2,6.67,4.42,5.852,6.922084867,90.09,6,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,3,1,1,0,2,3,0,71,0,56,10,1,0,3,27.27,7.773333333,6.55,9.172894,60.705,11.46666667,10.74596669,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,2,1,0,0,0,0,1,43,0,33,8,6,0,2,0,-1.591111111,0.34,2.471174111,122.5,3.6,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,3,0,3,3,1,0,0,97,1,64,20,4,0,12,33.33,4.4,3.648571429,0.989816714,100.92,10.3047619,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,1,1,0,1,0,0,46,0,38,7,1,0,1,0,5.23,4.9425,8.43007825,71.815,3.2,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,5,1,3,0,0,1,1,115,0,87,22,3,0,6,4.35,6.399090909,8.195909091,6.106457682,88.36863636,8.8,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,3,0,4,2,2,0,0,75,0,56,12,2,0,7,15.38,4.42,3.654,4.1781544,90.09,6,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,2,2,2,3,0,1,0,74,0,59,14,1,0,1,6.67,2.45,3.938125,4.031941563,105.995,6.4,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,2,0,1,0,1,0,0,35,0,27,7,1,0,1,12.5,-5.095,-1.53375,0.345283125,145.84,3.2,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,2,0,4,2,3,3,2,129,1,99,27,1,0,2,7.14,6.708571429,9.391428571,4.141975286,96.83642857,11.2,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,1,2,2,3,2,3,0,73,0,55,17,2,0,1,5.56,1.918888889,1.961666667,0.521669611,113.365,7.2,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,1,3,3,1,2,1,3,1,136,0,105,26,17,0,5,3.7,7.551428571,10.2325,5.191948679,90.79357143,14.05714286,10.74596669,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,1,8,3,0,0,1,4,1,166,1,131,31,4,0,3,3.12,10.9025,13.99875,7.528978875,73.8925,14.05,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,1,0,2,0,0,1,27,0,19,6,2,0,2,14.29,-4.431428571,-5.145714286,-4.067962714,139.3014286,2.8,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,4,2,1,1,0,1,2,76,0,60,14,1,0,2,20,5.993333333,4.91,5.746114667,78.81,11.33333333,10.74596669,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,2,0,1,1,1,0,32,0,24,6,1,0,2,28.57,-2.745714286,-1.781428571,0.131930857,127.2157143,2.8,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,0,0,0,0,1,0,30,0,25,4,1,0,1,40,0.516666667,1.195,3.767361833,102.045,2.4,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
